t,x,y,z,R,G,B,N_x,N_y,N_z,d,ath
3157,231.0000,190.5000,50.0000,40,100,214,0.1712,0.6483,-0.7419,515.6452,137.8918
3157,216.5000,218.2500,50.0000,40,100,214,0.3187,0.5808,-0.7491,243.4132,138.5126
3166,304.2500,154.0000,50.0000,40,100,214,-0.0615,0.4343,-0.8987,535.0598,153.9840
3166,233.2500,190.2500,50.0000,40,100,214,0.1712,0.6483,-0.7419,515.6452,137.8918
3166,218.7500,218.0000,50.0000,40,100,214,0.3133,0.5709,-0.7589,238.5707,139.3661
3167,304.2500,154.0000,50.0000,40,100,214,-0.0615,0.4343,-0.8987,535.0598,153.9840
3167,233.2500,190.2500,50.0000,40,100,214,0.1712,0.6483,-0.7419,515.6452,137.8918
3167,218.7500,218.0000,50.0000,40,100,214,0.3133,0.5709,-0.7589,238.5707,139.3661
3170,304.2500,154.0000,50.0000,40,100,214,-0.0615,0.4343,-0.8987,535.0598,153.9840
3170,233.2500,190.2500,50.0000,40,100,214,0.1712,0.6483,-0.7419,515.6452,137.8918
3170,218.7500,218.0000,50.0000,40,100,214,0.3133,0.5709,-0.7589,238.5707,139.3661
3171,304.2500,154.0000,50.0000,40,100,214,-0.0615,0.4343,-0.8987,535.0598,153.9840
3171,233.2500,190.2500,50.0000,40,100,214,0.1712,0.6483,-0.7419,515.6452,137.8918
3171,218.7500,218.0000,50.0000,40,100,214,0.3133,0.5709,-0.7589,238.5707,139.3661
3175,305.0000,153.2500,50.0000,40,100,214,-0.0620,0.4415,-0.8951,530.5092,153.5228
3175,231.2500,190.5000,50.0000,40,100,214,0.1721,0.6490,-0.7411,514.7747,137.8213
3175,216.7500,218.0000,50.0000,40,100,214,0.3138,0.5771,-0.7540,242.4912,138.9350
3176,305.0000,153.2500,50.0000,40,100,214,-0.0620,0.4415,-0.8951,530.5092,153.5228
3176,231.2500,190.5000,50.0000,40,100,214,0.1721,0.6490,-0.7411,514.7747,137.8213
3176,222.0000,216.0000,50.0000,40,100,214,0.3138,0.5771,-0.7540,242.4912,138.9350
3178,305.0000,153.2500,50.0000,40,100,214,-0.0620,0.4415,-0.8951,530.5092,153.5228
3178,231.2500,190.5000,50.0000,40,100,214,0.1721,0.6490,-0.7411,514.7747,137.8213
3178,222.0000,216.0000,50.0000,40,100,214,0.3138,0.5771,-0.7540,242.4912,138.9350
3179,305.2500,153.5000,50.0000,40,100,214,-0.0645,0.4364,-0.8974,531.2118,153.8239
3179,231.2500,190.5000,50.0000,40,100,214,0.1721,0.6490,-0.7411,514.7747,137.8213
3179,222.0000,216.0000,50.0000,40,100,214,0.3138,0.5771,-0.7540,242.4912,138.9350
3180,305.2500,153.5000,50.0000,40,100,214,-0.0645,0.4364,-0.8974,531.2118,153.8239
3180,231.2500,190.5000,50.0000,40,100,214,0.1721,0.6490,-0.7411,514.7747,137.8213
3180,222.0000,216.0000,50.0000,40,100,214,0.3138,0.5771,-0.7540,242.4912,138.9350
3182,305.2500,153.5000,50.0000,40,100,214,-0.0645,0.4364,-0.8974,531.2118,153.8239
3182,232.5000,190.0000,50.0000,40,100,214,0.1691,0.6450,-0.7452,514.7747,138.1752
3182,223.2500,215.5000,50.0000,40,100,214,0.3118,0.5781,-0.7540,246.3838,138.9404
3184,307.2500,153.2500,50.0000,40,100,214,-0.0705,0.4192,-0.9052,531.2118,154.8467
3184,234.5000,189.7500,50.0000,40,100,214,0.1654,0.6421,-0.7486,522.1992,138.4654
3184,223.2500,215.5000,50.0000,40,100,214,0.3118,0.5781,-0.7540,246.3838,138.9404
3185,307.2500,153.2500,50.0000,40,100,214,-0.0705,0.4192,-0.9052,531.2118,154.8467
3185,236.5000,189.5000,50.0000,40,100,214,0.1654,0.6421,-0.7486,522.1992,138.4654
3185,225.2500,215.2500,50.0000,40,100,214,0.3074,0.5698,-0.7621,241.9256,139.6513
3186,307.2500,153.2500,50.0000,40,100,214,-0.0705,0.4192,-0.9052,531.2118,154.8467
3186,238.5000,189.2500,50.0000,40,100,214,0.1654,0.6421,-0.7486,522.1992,138.4654
3186,227.2500,215.0000,50.0000,40,100,214,0.3030,0.5617,-0.7699,237.6573,140.3421
3193,309.5000,152.7500,50.0000,40,100,214,-0.0772,0.4023,-0.9122,530.0151,155.8148
3193,241.2500,187.7500,50.0000,40,100,214,0.1513,0.6247,-0.7661,529.6423,140.0050
3193,222.5000,215.7500,50.0000,40,100,214,0.3025,0.5795,-0.7567,260.1711,139.1768
3199,305.0000,153.7500,50.0000,40,100,214,-0.0641,0.4375,-0.8969,531.2118,153.7569
3199,233.0000,190.0000,50.0000,40,100,214,0.1672,0.6399,-0.7501,514.3588,138.5954
3199,218.2500,217.5000,50.0000,40,100,214,0.3109,0.5769,-0.7554,247.6388,139.0579
3200,305.0000,153.7500,50.0000,40,100,214,-0.0641,0.4375,-0.8969,531.2118,153.7569
3200,233.0000,190.0000,50.0000,40,100,214,0.1672,0.6399,-0.7501,514.3588,138.5954
3200,218.2500,217.5000,50.0000,40,100,214,0.3109,0.5769,-0.7554,247.6388,139.0579
3201,305.0000,153.7500,50.0000,40,100,214,-0.0641,0.4375,-0.8969,531.2118,153.7569
3201,233.0000,190.0000,50.0000,40,100,214,0.1672,0.6399,-0.7501,514.3588,138.5954
3201,218.2500,217.5000,50.0000,40,100,214,0.3109,0.5769,-0.7554,247.6388,139.0579
3203,309.0000,153.7500,50.0000,40,100,214,-0.0759,0.4035,-0.9118,531.2118,155.7609
3203,237.0000,190.0000,50.0000,40,100,214,0.1590,0.6280,-0.7618,528.3607,139.6197
3203,218.2500,217.5000,50.0000,40,100,214,0.3109,0.5769,-0.7554,247.6388,139.0579
3206,307.0000,154.0000,50.0000,40,100,214,-0.0696,0.4217,-0.9041,531.2118,154.6977
3206,237.2500,190.0000,50.0000,40,100,214,0.1625,0.6308,-0.7588,520.9395,139.3544
3206,220.5000,217.2500,50.0000,40,100,214,0.3057,0.5673,-0.7647,242.7200,139.8780
3207,309.0000,153.7500,50.0000,40,100,214,-0.0759,0.4035,-0.9118,531.2118,155.7609
3207,239.2500,189.7500,50.0000,40,100,214,0.1590,0.6280,-0.7618,528.3607,139.6197
3207,220.5000,217.2500,50.0000,40,100,214,0.3057,0.5673,-0.7647,242.7200,139.8780
3208,310.0000,153.0000,50.0000,40,100,214,-0.0770,0.4091,-0.9092,526.6735,155.3997
3208,239.2500,189.7500,50.0000,40,100,214,0.1590,0.6280,-0.7618,528.3607,139.6197
3208,221.5000,216.5000,50.0000,40,100,214,0.3023,0.5664,-0.7667,242.7200,140.0558
3209,310.0000,153.0000,50.0000,40,100,214,-0.0770,0.4091,-0.9092,526.6735,155.3997
3209,239.2500,189.7500,50.0000,40,100,214,0.1590,0.6280,-0.7618,528.3607,139.6197
3209,221.5000,216.5000,50.0000,40,100,214,0.3023,0.5664,-0.7667,242.7200,140.0558
3210,310.0000,153.0000,50.0000,40,100,214,-0.0770,0.4091,-0.9092,526.6735,155.3997
3210,239.2500,189.7500,50.0000,40,100,214,0.1590,0.6280,-0.7618,528.3607,139.6197
3210,221.5000,216.5000,50.0000,40,100,214,0.3023,0.5664,-0.7667,242.7200,140.0558
3211,310.0000,153.0000,50.0000,40,100,214,-0.0770,0.4091,-0.9092,526.6735,155.3997
3211,235.2500,190.2500,50.0000,40,100,214,0.1590,0.6280,-0.7618,528.3607,139.6197
3211,217.5000,217.0000,50.0000,40,100,214,0.3111,0.5828,-0.7507,251.7956,138.6536
3212,310.2500,152.7500,50.0000,40,100,214,-0.0773,0.4109,-0.9084,525.4798,155.2833
3212,237.5000,190.0000,50.0000,40,100,214,0.1590,0.6280,-0.7618,528.3607,139.6197
3212,220.0000,216.5000,50.0000,40,100,214,0.3040,0.5727,-0.7613,246.7002,139.5831
3215,302.5000,153.2500,50.0000,40,100,214,-0.0487,0.4873,-0.8719,525.0162,150.6745
3215,224.2500,193.2500,50.0000,40,100,214,0.1848,0.6539,-0.7337,500.5167,137.1939
3215,220.0000,216.5000,50.0000,40,100,214,0.3145,0.5676,-0.7609,229.5408,139.5394
3216,302.5000,153.2500,50.0000,41,100,213,-0.0487,0.4873,-0.8719,525.0162,150.6745
3216,224.2500,193.2500,50.0000,41,100,213,0.1848,0.6539,-0.7337,500.5167,137.1939
3216,220.0000,216.5000,50.0000,41,100,213,0.3145,0.5676,-0.7609,229.5408,139.5394
3217,305.7500,152.7500,50.0000,41,100,213,-0.0589,0.4593,-0.8863,525.0162,152.4154
3217,227.5000,192.7500,50.0000,41,100,213,0.1792,0.6501,-0.7384,512.6714,137.5949
3217,218.2500,217.2500,50.0000,41,100,213,0.3145,0.5676,-0.7609,229.5408,139.5394
3228,307.5000,152.5000,50.0000,41,100,213,-0.0645,0.4435,-0.8940,525.0162,153.3755
3228,237.7500,189.7500,50.0000,41,100,213,0.1622,0.6294,-0.7600,519.2013,139.4601
3228,226.7500,214.5000,50.0000,41,100,213,0.2989,0.5634,-0.7702,243.5159,140.3737
3231,307.5000,152.5000,50.0000,41,100,213,-0.0645,0.4435,-0.8940,525.0162,153.3755
3231,236.0000,190.0000,50.0000,41,100,213,0.1622,0.6294,-0.7600,519.2013,139.4601
3231,225.0000,214.7500,50.0000,41,100,213,0.3024,0.5701,-0.7639,247.4874,139.8085
3233,307.2500,152.0000,50.0000,41,100,213,-0.0645,0.4435,-0.8940,525.0162,153.3755
3233,235.7500,189.5000,50.0000,41,100,213,0.1640,0.6362,-0.7539,519.1618,138.9251
3233,225.0000,214.7500,50.0000,41,100,213,0.3024,0.5701,-0.7639,247.4874,139.8085
3234,307.2500,152.0000,50.0000,41,100,213,-0.0645,0.4435,-0.8940,525.0162,153.3755
3234,235.7500,189.5000,50.0000,41,100,213,0.1640,0.6362,-0.7539,519.1618,138.9251
3234,225.0000,214.7500,50.0000,41,100,213,0.3024,0.5701,-0.7639,247.4874,139.8085
3238,309.0000,151.7500,50.0000,41,100,213,-0.0704,0.4266,-0.9017,525.0162,154.3809
3238,237.5000,189.2500,50.0000,41,100,213,0.1613,0.6341,-0.7563,525.7157,139.1366
3238,225.0000,214.7500,50.0000,41,100,213,0.3024,0.5701,-0.7639,247.4874,139.8085
3239,305.2500,152.7500,50.0000,41,100,213,-0.0582,0.4613,-0.8853,525.0162,152.2902
3239,233.7500,190.2500,50.0000,41,100,213,0.1671,0.6332,-0.7558,510.9403,139.0919
3239,225.0000,214.7500,50.0000,41,100,213,0.3024,0.5701,-0.7639,247.4874,139.8085
3245,307.0000,152.5000,50.0000,41,100,213,-0.0692,0.4346,-0.8980,525.4798,153.8942
3245,233.2500,189.7500,50.0000,41,100,213,0.1659,0.6377,-0.7522,517.4215,138.7832
3245,222.5000,215.2500,50.0000,41,100,213,0.3067,0.5782,-0.7560,252.0813,139.1149
3250,306.7500,152.0000,50.0000,41,100,213,-0.0637,0.4458,-0.8929,525.0162,153.2356
3250,238.7500,188.7500,50.0000,41,100,213,0.1627,0.6335,-0.7564,517.4215,139.1505
3250,228.0000,214.2500,50.0000,41,100,213,0.2958,0.5617,-0.7726,246.4488,140.5903
3255,310.5000,150.5000,50.0000,41,100,213,-0.0716,0.4383,-0.8960,517.1460,153.6336
3255,238.7500,188.7500,50.0000,41,100,213,0.1590,0.6305,-0.7597,524.8428,139.4379
3255,227.7500,213.2500,50.0000,41,100,213,0.2945,0.5680,-0.7685,250.9382,140.2202
3256,310.5000,150.5000,50.0000,41,100,213,-0.0716,0.4383,-0.8960,517.1460,153.6336
3256,238.7500,188.7500,50.0000,41,100,213,0.1590,0.6305,-0.7597,524.8428,139.4379
3256,227.7500,213.2500,50.0000,41,100,213,0.2945,0.5680,-0.7685,250.9382,140.2202
3258,307.2500,151.7500,50.0000,41,100,213,-0.0640,0.4481,-0.8917,522.8700,153.0870
3258,231.5000,191.0000,50.0000,41,100,213,0.1735,0.6478,-0.7418,517.4215,137.8817
3258,221.2500,216.2500,50.0000,41,100,213,0.3097,0.5652,-0.7647,235.2127,139.8767
3260,304.7500,153.7500,50.0000,41,100,213,-0.0617,0.4317,-0.8999,534.3641,154.1428
3260,231.5000,191.0000,50.0000,41,100,213,0.1735,0.6478,-0.7418,517.4215,137.8817
3260,217.5000,218.7500,50.0000,41,100,213,0.3201,0.5674,-0.7587,235.2127,139.3498
3261,302.5000,154.0000,50.0000,41,100,213,-0.0556,0.4486,-0.8920,534.3641,153.1269
3261,227.5000,191.5000,50.0000,41,100,213,0.1784,0.6514,-0.7374,509.1532,137.5135
3261,215.7500,219.0000,50.0000,41,100,213,0.3242,0.5746,-0.7515,239.0084,138.7174
3262,302.5000,154.0000,50.0000,41,100,213,-0.0556,0.4486,-0.8920,534.3641,153.1269
3262,227.5000,191.5000,50.0000,41,100,213,0.1784,0.6514,-0.7374,509.1532,137.5135
3262,215.7500,219.0000,50.0000,41,100,213,0.3242,0.5746,-0.7515,239.0084,138.7174
3264,302.5000,154.0000,50.0000,41,100,213,-0.0556,0.4486,-0.8920,534.3641,153.1269
3264,227.5000,191.5000,50.0000,41,100,213,0.1784,0.6514,-0.7374,509.1532,137.5135
3264,215.7500,219.0000,50.0000,41,100,213,0.3242,0.5746,-0.7515,239.0084,138.7174
3266,310.2500,150.5000,50.0000,41,100,213,-0.0712,0.4396,-0.8954,517.1460,153.5535
3266,237.2500,188.7500,50.0000,41,100,213,0.1578,0.6283,-0.7618,523.9704,139.6210
3266,225.2500,213.7500,50.0000,41,100,213,0.2978,0.5746,-0.7623,256.8755,139.6672
3268,310.2500,150.5000,50.0000,41,100,213,-0.0712,0.4396,-0.8954,517.1460,153.5535
3268,235.2500,189.0000,50.0000,41,100,213,0.1578,0.6283,-0.7618,523.9704,139.6210
3268,223.2500,214.0000,50.0000,41,100,213,0.3020,0.5826,-0.7546,261.7174,138.9874
3271,310.2500,151.0000,50.0000,41,100,213,-0.0763,0.4294,-0.8999,517.6224,154.1407
3271,239.2500,188.5000,50.0000,41,100,213,0.1587,0.6291,-0.7610,523.0985,139.5516
3271,227.5000,213.5000,50.0000,41,100,213,0.2931,0.5655,-0.7709,251.7241,140.4357
3274,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3274,241.2500,188.2500,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3274,227.5000,213.5000,50.0000,41,100,213,0.2931,0.5655,-0.7709,251.7241,140.4357
3275,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3275,241.2500,188.2500,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3275,227.0000,213.7500,50.0000,41,100,213,0.2931,0.5655,-0.7709,251.7241,140.4357
3276,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3276,241.2500,188.2500,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3276,227.0000,213.7500,50.0000,41,100,213,0.2931,0.5655,-0.7709,251.7241,140.4357
3279,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3279,239.5000,188.5000,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3279,225.2500,214.0000,50.0000,41,100,213,0.2965,0.5720,-0.7648,255.8847,139.8871
3280,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3280,239.5000,188.5000,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3280,225.2500,214.0000,50.0000,41,100,213,0.2965,0.5720,-0.7648,255.8847,139.8871
3282,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3282,239.5000,188.5000,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3282,225.2500,214.0000,50.0000,41,100,213,0.2965,0.5720,-0.7648,255.8847,139.8871
3283,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3283,239.5000,188.5000,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3283,225.2500,214.0000,50.0000,41,100,213,0.2965,0.5720,-0.7648,255.8847,139.8871
3286,312.2500,150.5000,50.0000,41,100,213,-0.0799,0.4162,-0.9058,517.8591,154.9246
3286,239.5000,188.5000,50.0000,41,100,213,0.1552,0.6262,-0.7640,530.5328,139.8220
3286,225.2500,214.0000,50.0000,41,100,213,0.2965,0.5720,-0.7648,255.8847,139.8871
3288,309.7500,150.7500,50.0000,41,100,213,-0.0724,0.4383,-0.8959,517.8591,153.6263
3288,237.0000,188.7500,50.0000,41,100,213,0.1605,0.6305,-0.7594,521.3559,139.4103
3288,225.2500,214.0000,50.0000,41,100,213,0.2965,0.5720,-0.7648,255.8847,139.8871
3291,309.7500,150.7500,50.0000,41,100,213,-0.0724,0.4383,-0.8959,517.8591,153.6263
3291,237.0000,188.7500,50.0000,41,100,213,0.1605,0.6305,-0.7594,521.3559,139.4103
3291,225.2500,214.0000,50.0000,41,100,213,0.2965,0.5720,-0.7648,255.8847,139.8871
3293,309.7500,150.7500,50.0000,41,100,213,-0.0724,0.4383,-0.8959,517.8591,153.6263
3293,239.2500,188.5000,50.0000,41,100,213,0.1605,0.6305,-0.7594,521.3559,139.4103
3293,227.5000,213.7500,50.0000,41,100,213,0.2918,0.5630,-0.7733,250.7848,140.6487
3296,309.7500,150.7500,50.0000,42,100,212,-0.0724,0.4383,-0.8959,517.8591,153.6263
3296,231.2500,190.5000,50.0000,42,100,212,0.1685,0.6413,-0.7486,521.3559,138.4669
3296,219.5000,215.7500,50.0000,42,100,212,0.3074,0.5759,-0.7575,247.6388,139.2485
3297,309.7500,150.7500,50.0000,42,100,212,-0.0724,0.4383,-0.8959,517.8591,153.6263
3297,233.5000,190.2500,50.0000,42,100,212,0.1685,0.6413,-0.7486,521.3559,138.4669
3297,221.7500,215.5000,50.0000,42,100,212,0.3023,0.5664,-0.7667,242.7200,140.0544
3299,309.7500,150.7500,50.0000,42,100,212,-0.0724,0.4383,-0.8959,517.8591,153.6263
3299,233.5000,190.2500,50.0000,42,100,212,0.1685,0.6413,-0.7486,521.3559,138.4669
3299,221.7500,215.5000,50.0000,42,100,212,0.3023,0.5664,-0.7667,242.7200,140.0544
3300,309.7500,150.7500,50.0000,42,100,212,-0.0724,0.4383,-0.8959,517.8591,153.6263
3300,233.5000,190.2500,50.0000,42,100,212,0.1685,0.6413,-0.7486,521.3559,138.4669
3300,221.7500,215.5000,50.0000,42,100,212,0.3023,0.5664,-0.7667,242.7200,140.0544
3301,309.7500,150.7500,50.0000,42,100,212,-0.0724,0.4383,-0.8959,517.8591,153.6263
3301,233.5000,190.2500,50.0000,42,100,212,0.1685,0.6413,-0.7486,521.3559,138.4669
3301,221.7500,215.5000,50.0000,42,100,212,0.3023,0.5664,-0.7667,242.7200,140.0544
3303,307.5000,151.0000,50.0000,42,100,212,-0.0659,0.4571,-0.8870,517.8591,152.4932
3303,231.2500,190.5000,50.0000,42,100,212,0.1733,0.6449,-0.7443,513.0789,138.1031
3303,221.7500,215.5000,50.0000,42,100,212,0.3023,0.5664,-0.7667,242.7200,140.0544
3311,309.0000,150.2500,50.0000,42,100,212,-0.0658,0.4525,-0.8894,517.3867,152.7925
3311,233.0000,190.2500,50.0000,42,100,212,0.1703,0.6426,-0.7470,519.6152,138.3316
3311,227.5000,213.2500,50.0000,42,100,212,0.3023,0.5664,-0.7667,242.7200,140.0544
3313,309.0000,150.2500,50.0000,42,100,212,-0.0658,0.4525,-0.8894,517.3867,152.7925
3313,235.2500,190.0000,50.0000,42,100,212,0.1703,0.6426,-0.7470,519.6152,138.3316
3313,229.7500,213.0000,50.0000,42,100,212,0.2974,0.5572,-0.7753,238.0441,140.8341
3327,306.7500,150.5000,50.0000,42,100,212,-0.0593,0.4707,-0.8803,517.3867,151.6779
3327,233.0000,190.2500,50.0000,42,100,212,0.1752,0.6464,-0.7426,511.3453,137.9572
3327,228.0000,213.7500,50.0000,42,100,212,0.2974,0.5572,-0.7753,238.0441,140.8341
3328,306.7500,150.5000,50.0000,42,100,212,-0.0593,0.4707,-0.8803,517.3867,151.6779
3328,229.2500,190.7500,50.0000,42,100,212,0.1752,0.6464,-0.7426,511.3453,137.9572
3328,224.2500,214.2500,50.0000,42,100,212,0.3053,0.5719,-0.7614,246.2357,139.5910
3331,302.0000,155.2500,50.0000,42,100,212,-0.0551,0.4368,-0.8979,540.3934,153.8777
3331,233.2500,191.0000,50.0000,42,100,212,0.1725,0.6363,-0.7519,511.8672,138.7559
3331,223.0000,217.7500,50.0000,42,100,212,0.3176,0.5617,-0.7640,238.0441,139.8155
3332,302.0000,155.2500,50.0000,42,100,212,-0.0551,0.4368,-0.8979,540.3934,153.8777
3332,233.2500,191.0000,50.0000,42,100,212,0.1725,0.6363,-0.7519,511.8672,138.7559
3332,223.0000,217.7500,50.0000,42,100,212,0.3176,0.5617,-0.7640,238.0441,139.8155
3334,302.0000,155.2500,50.0000,42,100,212,-0.0551,0.4368,-0.8979,540.3934,153.8777
3334,233.2500,191.0000,50.0000,42,100,212,0.1725,0.6363,-0.7519,511.8672,138.7559
3334,223.0000,217.7500,50.0000,42,100,212,0.3176,0.5617,-0.7640,238.0441,139.8155
3337,302.0000,155.2500,50.0000,42,100,212,-0.0551,0.4368,-0.8979,540.3934,153.8777
3337,237.0000,190.5000,50.0000,42,100,212,0.1725,0.6363,-0.7519,511.8672,138.7559
3337,228.5000,216.5000,50.0000,42,100,212,0.3089,0.5463,-0.7785,230.5559,141.1249
3344,301.7500,154.7500,50.0000,42,100,212,-0.0551,0.4368,-0.8979,540.3934,153.8777
3344,233.5000,190.5000,50.0000,42,100,212,0.1744,0.6433,-0.7455,511.8056,138.2040
3344,223.0000,218.0000,50.0000,42,100,212,0.3161,0.5590,-0.7666,237.2193,140.0492
3347,301.2500,154.7500,50.0000,42,100,212,-0.0544,0.4387,-0.8970,540.3934,153.7654
3347,229.2500,191.0000,50.0000,42,100,212,0.1764,0.6447,-0.7438,510.0755,138.0559
3347,219.2500,218.5000,50.0000,42,100,212,0.3250,0.5748,-0.7510,245.3161,138.6784
3350,306.2500,150.7500,50.0000,42,100,212,-0.0586,0.4727,-0.8793,517.3867,151.5523
3350,231.5000,190.0000,50.0000,42,100,212,0.1693,0.6355,-0.7533,510.0755,138.8781
3350,226.5000,213.5000,50.0000,42,100,212,0.3014,0.5702,-0.7642,252.6757,139.8378
3351,306.2500,150.7500,50.0000,42,100,212,-0.0586,0.4727,-0.8793,517.3867,151.5523
3351,231.5000,190.0000,50.0000,42,100,212,0.1693,0.6355,-0.7533,510.0755,138.8781
3351,226.5000,213.5000,50.0000,42,100,212,0.3014,0.5702,-0.7642,252.6757,139.8378
3352,306.2500,150.7500,50.0000,42,100,212,-0.0586,0.4727,-0.8793,517.3867,151.5523
3352,231.5000,190.0000,50.0000,42,100,212,0.1693,0.6355,-0.7533,510.0755,138.8781
3352,226.5000,213.5000,50.0000,42,100,212,0.3014,0.5702,-0.7642,252.6757,139.8378
3355,310.0000,150.0000,50.0000,42,100,212,-0.0673,0.4457,-0.8926,517.6292,153.2064
3355,237.5000,189.2500,50.0000,42,100,212,0.1623,0.6301,-0.7594,524.0038,139.4078
3355,228.7500,213.2500,50.0000,42,100,212,0.2965,0.5609,-0.7729,247.6954,140.6168
3356,310.0000,150.0000,50.0000,42,100,212,-0.0673,0.4457,-0.8926,517.6292,153.2064
3356,237.5000,189.2500,50.0000,42,100,212,0.1623,0.6301,-0.7594,524.0038,139.4078
3356,228.7500,213.2500,50.0000,42,100,212,0.2965,0.5609,-0.7729,247.6954,140.6168
3362,310.0000,150.0000,50.0000,42,100,212,-0.0673,0.4457,-0.8926,517.6292,153.2064
3362,235.7500,189.5000,50.0000,42,100,212,0.1623,0.6301,-0.7594,524.0038,139.4078
3362,225.7500,214.0000,50.0000,42,100,212,0.3000,0.5676,-0.7667,251.7241,140.0595
3363,310.0000,150.0000,50.0000,42,100,212,-0.0673,0.4457,-0.8926,517.6292,153.2064
3363,235.7500,189.5000,50.0000,42,100,212,0.1623,0.6301,-0.7594,524.0038,139.4078
3363,225.7500,214.0000,50.0000,42,100,212,0.3000,0.5676,-0.7667,251.7241,140.0595
3365,307.7500,150.2500,50.0000,42,100,212,-0.0606,0.4646,-0.8835,517.6292,152.0635
3365,233.5000,189.7500,50.0000,42,100,212,0.1671,0.6338,-0.7552,515.7305,139.0446
3365,225.7500,214.0000,50.0000,42,100,212,0.3000,0.5676,-0.7667,251.7241,140.0595
3366,307.7500,150.2500,50.0000,42,100,212,-0.0606,0.4646,-0.8835,517.6292,152.0635
3366,233.5000,189.7500,50.0000,42,100,212,0.1671,0.6338,-0.7552,515.7305,139.0446
3366,225.7500,214.0000,50.0000,42,100,212,0.3000,0.5676,-0.7667,251.7241,140.0595
3367,307.7500,150.2500,50.0000,42,100,212,-0.0606,0.4646,-0.8835,517.6292,152.0635
3367,233.5000,189.7500,50.0000,42,100,212,0.1671,0.6338,-0.7552,515.7305,139.0446
3367,225.7500,214.0000,50.0000,42,100,212,0.3000,0.5676,-0.7667,251.7241,140.0595
3368,307.7500,150.2500,50.0000,42,100,212,-0.0606,0.4646,-0.8835,517.6292,152.0635
3368,233.5000,189.7500,50.0000,42,100,212,0.1671,0.6338,-0.7552,515.7305,139.0446
3368,225.7500,214.0000,50.0000,42,100,212,0.3000,0.5676,-0.7667,251.7241,140.0595
3374,305.5000,153.0000,50.0000,43,100,211,-0.0624,0.4251,-0.9030,534.8766,154.5546
3374,235.0000,189.5000,50.0000,43,100,211,0.1650,0.6322,-0.7570,521.3952,139.2012
3374,221.5000,217.2500,50.0000,43,100,211,0.3160,0.5722,-0.7568,251.7241,139.1841
3375,305.5000,153.0000,50.0000,43,100,211,-0.0624,0.4251,-0.9030,534.8766,154.5546
3375,237.2500,189.2500,50.0000,43,100,211,0.1650,0.6322,-0.7570,521.3952,139.2012
3375,223.7500,217.0000,50.0000,43,100,211,0.3106,0.5624,-0.7663,246.7975,140.0205
3376,305.5000,153.0000,50.0000,43,100,211,-0.0624,0.4251,-0.9030,534.8766,154.5546
3376,237.2500,189.2500,50.0000,43,100,211,0.1650,0.6322,-0.7570,521.3952,139.2012
3376,223.7500,217.0000,50.0000,43,100,211,0.3106,0.5624,-0.7663,246.7975,140.0205
